resistencia,tiempo,VCH2
9000,-0.00013199999999999996,-1.08
9000,-0.00012799999999999997,-1.08
9000,-0.00012399999999999998,-1.08
9000,-0.00011999999999999999,-1.08
9000,-0.00011599999999999995,-1.08
9000,-0.00011199999999999996,-1.08
9000,-0.00010799999999999997,-1.08
9000,-0.00010399999999999998,-1.08
9000,-9.999999999999999e-05,-1.08
9000,-9.599999999999995e-05,-1.08
9000,-9.199999999999996e-05,-1.08
9000,-8.799999999999997e-05,-1.08
9000,-8.399999999999998e-05,-1.06
9000,-7.999999999999999e-05,-1.06
9000,-7.599999999999995e-05,-1.0
9000,-7.199999999999996e-05,-1.08
9000,-6.800000000000003e-05,-1.08
9000,-6.399999999999993e-05,-1.08
9000,-5.999999999999994e-05,-1.08
9000,-5.599999999999995e-05,-1.08
9000,-5.199999999999996e-05,-1.06
9000,-4.7999999999999974e-05,-1.08
9000,-4.3999999999999985e-05,-1.04
9000,-3.9999999999999996e-05,-1.08
9000,-3.600000000000001e-05,-1.08
9000,-3.200000000000002e-05,-1.1
9000,-2.799999999999992e-05,-1.08
9000,-2.3999999999999933e-05,-1.1
9000,-1.9999999999999944e-05,-1.06
9000,-1.5999999999999955e-05,-1.08
9000,-1.1999999999999966e-05,-1.08
9000,-7.999999999999978e-06,-1.08
9000,-3.999999999999989e-06,-1.08
9000,0.0,-1.06
9000,3.999999999999989e-06,-1.06
9000,7.999999999999978e-06,-1.04
9000,1.2000000000000075e-05,-1.04
9000,1.6000000000000064e-05,-1.04
9000,2.0000000000000052e-05,-1.02
9000,2.400000000000004e-05,-0.98
9000,2.800000000000003e-05,-1.0
9000,3.200000000000002e-05,-0.98
9000,3.600000000000001e-05,-0.96
9000,3.9999999999999996e-05,-0.96
9000,4.3999999999999985e-05,-0.9400000000000001
9000,4.7999999999999974e-05,-0.9400000000000001
9000,5.200000000000007e-05,-0.9400000000000001
9000,5.600000000000006e-05,-0.92
9000,6.000000000000005e-05,-0.9
9000,6.400000000000004e-05,-0.88
9000,6.800000000000003e-05,-0.9
9000,7.200000000000002e-05,-0.9
9000,7.6e-05,-0.88
9000,7.999999999999999e-05,-0.88
9000,8.399999999999998e-05,-0.86
9000,8.799999999999997e-05,-0.84
9000,9.200000000000007e-05,-0.8200000000000001
9000,9.600000000000006e-05,-0.8200000000000001
9000,0.00010000000000000005,-0.8200000000000001
9000,0.00010400000000000003,-0.8200000000000001
9000,0.00010800000000000002,-0.8200000000000001
9000,0.00011200000000000001,-0.78
9000,0.000116,-0.78
9000,0.00011999999999999999,-0.78
9000,0.00012399999999999998,-0.8
9000,0.00012799999999999997,-0.74
9000,0.00013200000000000006,-0.74
9000,0.00013600000000000005,-0.72
9000,0.00014000000000000004,-0.74
9000,0.00014400000000000003,-0.7000000000000001
9000,0.00014800000000000002,-0.7000000000000001
9000,0.000152,-0.7000000000000001
9000,0.000156,-0.68
9000,0.00015999999999999999,-0.66
9000,0.00016399999999999997,-0.68
9000,0.00016799999999999996,-0.7000000000000001
9000,0.00017200000000000006,-0.66
9000,0.00017600000000000005,-0.64
9000,0.00018000000000000004,-0.64
9000,0.00018400000000000003,-0.64
9000,0.00018800000000000002,-0.64
9000,0.000192,-0.62
9000,0.000196,-0.62
9000,0.00019999999999999998,-0.6
9000,0.00020399999999999997,-0.6
9000,0.00020800000000000007,-0.58
9000,0.00021200000000000006,-0.58
9000,0.00021600000000000005,-0.56
9000,0.00022000000000000003,-0.56
9000,0.00022400000000000002,-0.54
9000,0.000228,-0.54
9000,0.000232,-0.52
9000,0.000236,-0.52
9000,0.00023999999999999998,-0.52
9000,0.00024399999999999997,-0.52
9000,0.00024800000000000007,-0.5
9000,0.00025200000000000005,-0.5
9000,0.00025600000000000004,-0.5
9000,0.00026000000000000003,-0.48
9000,0.000264,-0.48
9000,0.000268,-0.46
9000,0.000272,-0.46
9000,0.000276,-0.46
9000,0.00028,-0.46
9000,0.00028399999999999996,-0.46
9000,0.00028800000000000006,-0.44
9000,0.00029200000000000005,-0.42
9000,0.00029600000000000004,-0.42
9000,0.00030000000000000003,-0.4
9000,0.000304,-0.4
9000,0.000308,-0.4
9000,0.000312,-0.38
9000,0.000316,-0.4
9000,0.00031999999999999997,-0.38
9000,0.00032399999999999996,-0.4
9000,0.00032800000000000006,-0.36
9000,0.00033200000000000005,-0.36
9000,0.00033600000000000004,-0.36
9000,0.00034,-0.34
9000,0.000344,-0.34
9000,0.000348,-0.32
9000,0.000352,-0.32
9000,0.000356,-0.32
9000,0.00035999999999999997,-0.3
9000,0.00036399999999999996,-0.28
9000,0.00036800000000000005,-0.26
9000,0.00037200000000000004,-0.26
9000,0.00037600000000000003,-0.26
9000,0.00038,-0.26
9000,0.000384,-0.26
9000,0.000388,-0.26
9000,0.000392,-0.24
9000,0.000396,-0.26
9000,0.00039999999999999996,-0.22
9000,0.00040399999999999995,-0.24
9000,0.00040800000000000005,-0.22
9000,0.00041200000000000004,-0.22
9000,0.00041600000000000003,-0.2
9000,0.00042,-0.2
9000,0.0004239999999999999,-0.2
9000,0.000428,-0.2
9000,0.0004320000000000001,-0.18
9000,0.00043599999999999997,-0.18
9000,0.00044000000000000007,-0.18
9000,0.00044399999999999995,-0.18
9000,0.00044800000000000005,-0.16
9000,0.00045199999999999993,-0.14
9000,0.000456,-0.16
9000,0.0004599999999999999,-0.14
9000,0.000464,-0.14
9000,0.0004680000000000001,-0.12
9000,0.000472,-0.14
9000,0.0004760000000000001,-0.12
9000,0.00047999999999999996,-0.12
9000,0.00048400000000000006,-0.1
9000,0.00048799999999999994,-0.12
9000,0.000492,-0.1
9000,0.0004959999999999999,-0.08
9000,0.0005,-0.1
9000,0.0005040000000000001,-0.08
9000,0.000508,-0.06
9000,0.0005120000000000001,-0.06
9000,0.000516,-0.06
9000,0.0005200000000000001,-0.04
9000,0.0005239999999999999,0.0
9000,0.000528,-0.04
9000,0.0005319999999999999,-0.04
9000,0.000536,-0.04
9000,0.0005399999999999999,-0.04
9000,0.000544,-0.02
9000,0.0005480000000000001,-0.02
9000,0.000552,-0.02
9000,0.0005560000000000001,0.0
9000,0.00056,0.0
9000,0.000564,0.0
9000,0.0005679999999999999,0.02
9000,0.000572,0.02
9000,0.0005759999999999999,0.02
9000,0.00058,0.04
9000,0.0005840000000000001,0.02
9000,0.000588,0.04
9000,0.0005920000000000001,0.06
9000,0.000596,0.04
9000,0.0006000000000000001,0.06
9000,0.0006039999999999999,0.08
9000,0.000608,0.06
9000,0.0006119999999999999,0.06
9000,0.000616,0.06
9000,0.0006199999999999999,0.06
9000,0.000624,0.08
9000,0.0006280000000000001,0.08
9000,0.000632,0.1
9000,0.0006360000000000001,0.1
9000,0.0006399999999999999,0.1
9000,0.000644,0.12
9000,0.0006479999999999999,0.12
9000,0.000652,0.12
9000,0.0006559999999999999,0.12
9000,0.00066,0.12
9000,0.0006640000000000001,0.12
9000,0.000668,0.12
9000,0.0006720000000000001,0.14
9000,0.000676,0.16
9000,0.00068,0.16
9000,0.0006839999999999999,0.14
9000,0.000688,0.16
9000,0.0006919999999999999,0.16
9000,0.000696,0.18
9000,0.0006999999999999999,0.18
9000,0.000704,0.18
9000,0.0007080000000000001,0.18
9000,0.000712,0.18
9000,0.0007160000000000001,0.22
9000,0.0007199999999999999,0.2
9000,0.000724,0.2
9000,0.0007279999999999999,0.22
9000,0.000732,0.2
9000,0.0007359999999999999,0.24
9000,0.00074,0.22
9000,0.0007440000000000001,0.24
9000,0.000748,0.22
9000,0.0007520000000000001,0.22
9000,0.0007559999999999999,0.24
9000,0.00076,0.24
9000,0.0007639999999999999,0.24
9000,0.000768,0.22
9000,0.0007719999999999999,0.26
9000,0.000776,0.26
9000,0.0007800000000000001,0.26
9000,0.000784,0.26
9000,0.0007880000000000001,0.26
9000,0.000792,0.28
9000,0.000796,0.28
9000,0.0007999999999999999,0.28
9000,0.000804,0.3
9000,0.0008079999999999999,0.3
9000,0.000812,0.3
9000,0.0008159999999999999,0.32
9000,0.00082,0.32
9000,0.0008240000000000001,0.3
9000,0.000828,0.3
9000,0.0008320000000000001,0.32
9000,0.0008359999999999999,0.32
9000,0.00084,0.32
9000,0.0008439999999999999,0.32
9000,0.000848,0.32
9000,0.0008519999999999999,0.32
9000,0.000856,0.34
9000,0.0008600000000000001,0.34
9000,0.000864,0.34
9000,0.0008680000000000001,0.36
9000,0.0008719999999999999,0.36
9000,0.000876,0.36
9000,0.0008799999999999999,0.36
9000,0.000884,0.36
9000,0.0008879999999999999,0.36
9000,0.000892,0.38
9000,0.0008959999999999999,0.36
9000,0.0009,0.38
9000,0.0009040000000000001,0.38
9000,0.000908,0.38
9000,0.000912,0.4
9000,0.0009159999999999999,0.38
9000,0.00092,0.4
9000,0.0009239999999999999,0.34
9000,0.000928,0.42
9000,0.0009319999999999999,0.4
9000,0.000936,0.42
9000,0.0009400000000000001,0.44
9000,0.000944,0.44
9000,0.0009480000000000001,0.44
9000,0.0009519999999999999,0.44
9000,0.000956,0.44
9000,0.0009599999999999999,0.44
9000,0.000964,0.44
9000,0.0009679999999999999,0.48
9000,0.000972,0.44
9000,0.0009760000000000001,0.44
9000,0.00098,0.44
9000,0.000984,0.46
9000,0.000988,0.46
9000,0.000992,0.48
9000,0.000996,0.48
9000,0.001,0.48
9000,0.001004,0.48
9000,0.001008,0.48
9000,0.0010119999999999999,0.48
9000,0.001016,0.48
9000,0.00102,0.48
9000,0.001024,0.48
9000,0.001028,0.48
9000,0.001032,0.5
9000,0.001036,0.5
9000,0.00104,0.52
9000,0.001044,0.52
9000,0.0010479999999999999,0.52
9000,0.001052,0.52
9000,0.001056,0.5
9000,0.00106,0.52
9000,0.001064,0.52
9000,0.001068,0.52
9000,0.001072,0.52
9000,0.001076,0.52
9000,0.00108,0.54
9000,0.001084,0.54
9000,0.001088,0.54
9000,0.0010919999999999999,0.54
9000,0.001096,0.54
9000,0.0011,0.54
9000,0.001104,0.54
9000,0.001108,0.56
9000,0.001112,0.56
9000,0.001116,0.56
9000,0.00112,0.58
9000,0.001124,0.58
9000,0.0011279999999999999,0.56
9000,0.001132,0.56
9000,0.001136,0.56
9000,0.00114,0.58
9000,0.001144,0.58
9000,0.001148,0.58
9000,0.001152,0.58
9000,0.001156,0.58
9000,0.00116,0.58
9000,0.0011639999999999999,0.6
9000,0.001168,0.64
9000,0.0011719999999999999,0.6
9000,0.001176,0.6
9000,0.00118,0.6
9000,0.001184,0.6
9000,0.001188,0.62
9000,0.001192,0.62
9000,0.001196,0.62
9000,0.0012,0.62
9000,0.001204,0.62
9000,0.0012079999999999999,0.62
9000,0.001212,0.62
9000,0.001216,0.62
9000,0.00122,0.64
9000,0.001224,0.62
9000,0.001228,0.64
9000,0.001232,0.62
9000,0.001236,0.64
9000,0.00124,0.66
9000,0.0012439999999999999,0.66
9000,0.001248,0.66
9000,0.001252,0.64
9000,0.001256,0.66
9000,0.00126,0.64
9000,0.001264,0.68
9000,0.001268,0.68
9000,0.001272,0.68
9000,0.001276,0.68
9000,0.0012799999999999999,0.68
9000,0.001284,0.68
9000,0.0012879999999999999,0.66
9000,0.001292,0.68
9000,0.001296,0.68
9000,0.0013,0.68
9000,0.001304,0.7000000000000001
9000,0.001308,0.7000000000000001
9000,0.001312,0.7000000000000001
9000,0.001316,0.7000000000000001
9000,0.00132,0.7000000000000001
9000,0.0013239999999999999,0.74
9000,0.001328,0.7000000000000001
9000,0.001332,0.7000000000000001
9000,0.001336,0.7000000000000001
9000,0.00134,0.7000000000000001
9000,0.001344,0.7000000000000001
9000,0.001348,0.72
9000,0.001352,0.72
9000,0.001356,0.7000000000000001
9000,0.0013599999999999999,0.74
9000,0.001364,0.72
9000,0.0013679999999999999,0.68
9000,0.001372,0.72
9000,0.001376,0.74
9000,0.00138,0.74
9000,0.001384,0.74
9000,0.001388,0.72
9000,0.001392,0.74
9000,0.0013959999999999999,0.74
9000,0.0014,0.74
9000,0.001404,0.74
9000,0.0014079999999999997,0.74
9000,0.0014119999999999998,0.74
9000,0.001416,0.76
9000,0.00142,0.74
9000,0.0014240000000000001,0.76
9000,0.0014279999999999998,0.76
9000,0.001432,0.76
9000,0.001436,0.76
9000,0.00144,0.76
9000,0.0014439999999999998,0.76
9000,0.0014479999999999999,0.76
9000,0.001452,0.76
9000,0.001456,0.76
9000,0.0014600000000000001,0.78
9000,0.0014639999999999998,0.78
9000,0.001468,0.78
9000,0.001472,0.78
9000,0.001476,0.78
9000,0.0014799999999999998,0.78
9000,0.0014839999999999999,0.8
9000,0.001488,0.8
9000,0.001492,0.78
9000,0.0014960000000000002,0.78
9000,0.0014999999999999998,0.8
9000,0.001504,0.78
9000,0.001508,0.78
9000,0.001512,0.8
9000,0.0015159999999999998,0.8200000000000001
9000,0.0015199999999999999,0.8
9000,0.001524,0.78
9000,0.001528,0.8
9000,0.0015320000000000002,0.78
9000,0.0015359999999999998,0.8200000000000001
9000,0.00154,0.8
9000,0.001544,0.8
9000,0.0015480000000000001,0.8200000000000001
9000,0.0015519999999999998,0.8
9000,0.0015559999999999999,0.8200000000000001
9000,0.00156,0.8200000000000001
9000,0.001564,0.8200000000000001
9000,0.0015680000000000002,0.8
9000,0.0015719999999999998,0.8200000000000001
9000,0.001576,0.8200000000000001
9000,0.00158,0.8200000000000001
9000,0.0015840000000000001,0.8200000000000001
9000,0.0015879999999999998,0.84
9000,0.0015919999999999999,0.8200000000000001
9000,0.001596,0.8200000000000001
9000,0.0016,0.8200000000000001
9000,0.0016039999999999997,0.84
9000,0.0016079999999999998,0.86
9000,0.001612,0.84
9000,0.001616,0.84
9000,0.0016200000000000001,0.86
9000,0.0016239999999999998,0.86
9000,0.0016279999999999999,0.86
9000,0.001632,0.84
9000,0.001636,0.84
9000,0.0016399999999999997,0.84
9000,0.0016439999999999998,0.86
9000,0.001648,0.86
9000,0.001652,0.86
9000,0.0016560000000000001,0.86
9000,0.0016599999999999998,0.88
9000,0.001664,0.88
9000,0.001668,0.86
9000,0.001672,0.88
9000,0.0016759999999999998,0.86
9000,0.0016799999999999999,0.88
9000,0.001684,0.88
9000,0.001688,0.88
9000,0.0016920000000000001,0.88
9000,0.0016959999999999998,0.9
9000,0.0017,0.88
9000,0.001704,0.88
9000,0.001708,0.88
9000,0.0017119999999999998,0.9
9000,0.0017159999999999999,0.88
9000,0.00172,0.88
9000,0.001724,0.88
9000,0.0017280000000000002,0.9
9000,0.0017319999999999998,0.88
9000,0.001736,0.9
9000,0.00174,0.9
9000,0.001744,0.9
9000,0.0017479999999999998,0.9
9000,0.0017519999999999999,0.9
9000,0.001756,0.9
9000,0.00176,0.9
9000,0.0017640000000000002,0.9
9000,0.0017679999999999998,0.9400000000000001
9000,0.001772,0.9
9000,0.001776,0.9
9000,0.0017800000000000001,0.9
9000,0.0017839999999999998,0.92
9000,0.0017879999999999999,0.92
9000,0.001792,0.9
9000,0.001796,0.92
9000,0.0017999999999999997,0.92
9000,0.0018039999999999998,0.92
9000,0.001808,0.9400000000000001
9000,0.001812,0.92
9000,0.0018160000000000001,0.9400000000000001
9000,0.0018199999999999998,0.9400000000000001
9000,0.0018239999999999999,0.92
9000,0.001828,0.92
9000,0.001832,0.9400000000000001
9000,0.0018359999999999997,0.9400000000000001
9000,0.0018399999999999998,0.9400000000000001
9000,0.001844,0.92
9000,0.001848,0.9400000000000001
9000,0.0018520000000000001,0.9400000000000001
9000,0.0018559999999999998,0.9400000000000001
9000,0.0018599999999999999,0.96
9000,0.001864,0.9400000000000001
9000,0.001868,0.9400000000000001
9000,0.0018719999999999997,0.96
9000,0.0018759999999999998,0.96
9000,0.00188,0.9400000000000001
9000,0.001884,0.96
9000,0.0018880000000000001,0.9400000000000001
9000,0.0018919999999999998,0.96
9000,0.001896,0.96
9000,0.0019,0.96
9000,0.001904,0.96
9000,0.0019079999999999998,0.96
9000,0.0019119999999999999,0.96
9000,0.001916,0.96
9000,0.00192,0.96
9000,0.0019240000000000001,0.98
9000,0.0019279999999999998,0.96
9000,0.001932,0.96
9000,0.001936,0.96
9000,0.00194,1.0
9000,0.0019439999999999998,0.96
9000,0.0019479999999999999,0.96
9000,0.001952,0.98
9000,0.0019560000000000003,0.98
9000,0.00196,0.98
9000,0.0019639999999999996,0.98
9000,0.001968,0.9400000000000001
9000,0.001972,0.98
9000,0.0019760000000000003,0.98
9000,0.00198,0.98
9000,0.0019839999999999997,0.98
9000,0.001988,0.96
9000,0.001992,0.98
9000,0.0019959999999999995,1.0
9000,0.002,1.0
9000,0.0020039999999999997,0.98
9000,0.0020080000000000002,0.96
9000,0.002012,0.98
9000,0.0020159999999999996,0.98
9000,0.00202,1.0
9000,0.0020239999999999998,1.0
9000,0.0020280000000000003,0.98
9000,0.002032,1.0
9000,0.0020359999999999996,0.98
9000,0.00204,1.0
9000,0.002044,1.0
9000,0.0020480000000000003,1.0
9000,0.002052,1.0
9000,0.0020559999999999997,1.0
9000,0.00206,1.0
9000,0.002064,1.0
9000,0.0020679999999999995,1.0
9000,0.002072,1.0
9000,0.0020759999999999997,1.0
9000,0.0020800000000000003,1.0
9000,0.002084,1.0
9000,0.0020879999999999996,1.0
9000,0.002092,1.02
9000,0.0020959999999999998,1.0
9000,0.0021000000000000003,1.02
9000,0.002104,1.02
9000,0.0021079999999999996,1.02
9000,0.002112,1.0
9000,0.002116,1.02
9000,0.0021200000000000004,1.02
9000,0.002124,1.02
9000,0.0021279999999999997,1.0
9000,0.002132,1.02
9000,0.002136,1.02
9000,0.0021399999999999995,1.02
9000,0.002144,1.02
9000,0.0021479999999999997,1.02
9000,0.0021520000000000003,1.02
9000,0.002156,1.02
9000,0.0021599999999999996,1.02
9000,0.002164,1.04
9000,0.002168,0.96
9000,0.0021720000000000003,1.04
9000,0.002176,1.0
9000,0.0021799999999999996,1.04
9000,0.002184,1.04
9000,0.002188,1.04
9000,0.0021919999999999995,1.04
9000,0.002196,1.04
9000,0.0021999999999999997,1.04
9000,0.0022040000000000002,1.02
9000,0.002208,1.04
9000,0.0022119999999999996,1.04
9000,0.002216,1.06
9000,0.0022199999999999998,1.06
9000,0.0022240000000000003,1.04
9000,0.002228,1.04
9000,0.0022319999999999996,1.04
9000,0.002236,1.06
9000,0.00224,1.04
9000,0.0022440000000000003,1.04
9000,0.002248,1.04
9000,0.0022519999999999997,1.04
9000,0.002256,1.06
9000,0.00226,1.06
9000,0.0022639999999999995,1.02
9000,0.002268,1.06
9000,0.0022719999999999997,1.06
9000,0.0022760000000000002,1.04
9000,0.00228,1.04
9000,0.0022839999999999996,1.06
9000,0.002288,1.04
9000,0.0022919999999999998,1.06
9000,0.0022960000000000003,1.06
9000,0.0023,1.08
9000,0.0023039999999999996,1.08
9000,0.002308,1.06
9000,0.002312,1.06
9000,0.0023160000000000004,1.06
9000,0.00232,1.06
9000,0.0023239999999999997,1.06
9000,0.002328,1.08
9000,0.002332,1.06
9000,0.0023359999999999995,1.08
9000,0.00234,1.06
9000,0.0023439999999999997,1.06
9000,0.0023480000000000003,1.08
9000,0.002352,1.08
9000,0.0023559999999999996,1.08
9000,0.00236,1.06
9000,0.0023639999999999998,1.08
9000,0.0023680000000000003,1.1400000000000001
9000,0.002372,1.06
9000,0.0023759999999999996,1.06
9000,0.00238,1.08
9000,0.002384,1.08
9000,0.0023879999999999995,1.08
9000,0.002392,1.1
9000,0.0023959999999999997,1.08
9000,0.0024000000000000002,1.08
9000,0.002404,1.08
9000,0.0024079999999999996,1.06
9000,0.002412,1.08
9000,0.0024159999999999997,1.1
9000,0.0024200000000000003,1.08
9000,0.002424,1.06
9000,0.0024279999999999996,1.08
9000,0.002432,1.08
9000,0.002436,1.1
9000,0.0024400000000000003,1.1
9000,0.002444,1.08
9000,0.0024479999999999997,1.1
9000,0.002452,1.1
9000,0.002456,1.08
9000,0.0024599999999999995,1.1
9000,0.002464,1.08
9000,0.0024679999999999997,1.08
9000,0.0024720000000000002,1.1
9000,0.002476,1.08
9000,0.0024799999999999996,1.1
9000,0.002484,1.1
9000,0.0024879999999999998,1.1
9000,0.0024920000000000003,1.12
9000,0.002496,1.1
9000,0.0024999999999999996,1.1
9000,0.002504,1.1
9000,0.002508,1.1
9000,0.0025120000000000003,1.1
9000,0.002516,1.1
9000,0.0025199999999999997,1.1
9000,0.002524,1.1
9000,0.002528,1.12
9000,0.0025319999999999995,1.12
9000,0.002536,1.1
9000,0.0025399999999999997,1.1
9000,0.0025440000000000003,1.12
9000,0.002548,1.1
9000,0.0025519999999999996,1.12
9000,0.002556,1.1
9000,0.0025599999999999998,1.1
9000,0.0025640000000000003,1.12
9000,0.002568,1.1400000000000001
9000,0.0025719999999999996,1.1
9000,0.002576,1.1400000000000001
9000,0.00258,1.1
9000,0.0025839999999999995,1.1
9000,0.002588,1.12
9000,0.0025919999999999997,1.12
9000,0.0025960000000000002,1.12
9000,0.0026,1.12
9000,0.0026039999999999995,1.12
9000,0.002608,1.12
9000,0.0026119999999999997,1.12
9000,0.0026160000000000003,1.1
9000,0.00262,1.12
9000,0.0026239999999999996,1.12
9000,0.002628,1.12
9000,0.002632,1.12
9000,0.0026360000000000003,1.12
9000,0.00264,1.12
9000,0.0026439999999999996,1.12
9000,0.002648,1.12
9000,0.002652,1.12
9000,0.0026559999999999995,1.12
9000,0.00266,1.12
9000,0.0026639999999999997,1.12
9000,0.0026680000000000002,1.12
9000,0.002672,1.12
9000,0.0026759999999999996,1.12
9000,0.00268,1.12
9000,0.0026839999999999998,1.12
9000,0.0026880000000000003,1.12
9000,0.002692,1.1400000000000001
9000,0.0026959999999999996,1.1400000000000001
9000,0.0027,1.1400000000000001
9000,0.002704,1.12
9000,0.0027079999999999995,1.16
9000,0.002712,1.1400000000000001
9000,0.0027159999999999997,1.12
9000,0.00272,1.1400000000000001
9000,0.002724,1.1400000000000001
9000,0.0027279999999999995,1.1400000000000001
9000,0.002732,1.18
9000,0.0027359999999999997,1.1400000000000001
9000,0.0027400000000000002,1.1400000000000001
9000,0.002744,1.1400000000000001
9000,0.0027479999999999996,1.16
9000,0.002752,1.1400000000000001
9000,0.0027559999999999998,1.1400000000000001
9000,0.0027600000000000003,1.1400000000000001
9000,0.002764,1.1400000000000001
9000,0.0027679999999999996,1.1
9000,0.002772,1.1400000000000001
9000,0.002776,1.1400000000000001
9000,0.0027799999999999995,1.16
9000,0.002784,1.1400000000000001
9000,0.0027879999999999997,1.1400000000000001
9000,0.002792,1.1400000000000001
9000,0.002796,1.1400000000000001
9000,0.0027999999999999995,1.1400000000000001
9000,0.002804,1.1400000000000001
9000,0.0028079999999999997,1.16
9000,0.0028120000000000003,1.16
9000,0.002816,1.1400000000000001
9000,0.0028199999999999996,1.12
9000,0.002824,1.1400000000000001
9000,0.002828,1.1400000000000001
9000,0.0028320000000000003,1.18
9000,0.002836,1.16
9000,0.0028399999999999996,1.16
9000,0.002844,1.1400000000000001
9000,0.002848,1.1400000000000001
9000,0.0028519999999999995,1.1400000000000001
9000,0.002856,1.16
9000,0.0028599999999999997,1.16
9000,0.0028640000000000002,1.16
9000,0.002868,1.16
9000,0.0028719999999999996,1.16
9000,0.002876,1.16
9000,0.0028799999999999997,1.16
9000,0.0028840000000000003,1.16
9000,0.002888,1.16
9000,0.0028919999999999996,1.16
9000,0.002896,1.16
9000,0.0029,1.18
9000,0.0029039999999999995,1.16
9000,0.002908,1.16
9000,0.0029119999999999997,1.16
9000,0.002916,1.1400000000000001
9000,0.00292,1.16
9000,0.0029239999999999995,1.18
9000,0.002928,1.18
9000,0.0029319999999999997,1.16
9000,0.0029360000000000002,1.16
9000,0.00294,1.16
9000,0.0029439999999999996,1.16
9000,0.002948,1.18
9000,0.0029519999999999998,1.16
9000,0.0029560000000000003,1.16
9000,0.00296,1.18
9000,0.0029639999999999996,1.18
9000,0.002968,1.18
9000,0.002972,1.18
9000,0.0029759999999999995,1.16
9000,0.00298,1.18
9000,0.0029839999999999997,1.18
9000,0.002988,1.18
9000,0.002992,1.18
9000,0.0029959999999999995,1.18
9000,0.003,1.18
