resistencia,tiempo,VCH2
3000,-1.9999999999999944e-05,-1.1
3000,-1.5999999999999955e-05,-1.1
3000,-1.1999999999999966e-05,-1.1
3000,-7.999999999999978e-06,-1.08
3000,-3.999999999999989e-06,-1.1
3000,0.0,-1.1
3000,3.999999999999989e-06,-1.08
3000,7.999999999999978e-06,-1.06
3000,1.2000000000000075e-05,-1.02
3000,1.6000000000000064e-05,-1.0
3000,2.0000000000000052e-05,-1.0
3000,2.400000000000004e-05,-0.9400000000000001
3000,2.800000000000003e-05,-0.92
3000,3.200000000000002e-05,-0.9
3000,3.600000000000001e-05,-0.88
3000,3.9999999999999996e-05,-0.86
3000,4.3999999999999985e-05,-0.84
3000,4.7999999999999974e-05,-0.8
3000,5.200000000000007e-05,-0.78
3000,5.600000000000006e-05,-0.76
3000,6.000000000000005e-05,-0.72
3000,6.400000000000004e-05,-0.7000000000000001
3000,6.800000000000003e-05,-0.7000000000000001
3000,7.200000000000002e-05,-0.68
3000,7.6e-05,-0.66
3000,7.999999999999999e-05,-0.64
3000,8.399999999999998e-05,-0.62
3000,8.799999999999997e-05,-0.58
3000,9.200000000000007e-05,-0.56
3000,9.600000000000006e-05,-0.54
3000,0.00010000000000000005,-0.52
3000,0.00010400000000000003,-0.52
3000,0.00010800000000000002,-0.48
3000,0.00011200000000000001,-0.46
3000,0.000116,-0.46
3000,0.00011999999999999999,-0.42
3000,0.00012399999999999998,-0.42
3000,0.00012799999999999997,-0.38
3000,0.00013200000000000006,-0.38
3000,0.00013600000000000005,-0.36
3000,0.00014000000000000004,-0.34
3000,0.00014400000000000003,-0.32
3000,0.00014800000000000002,-0.32
3000,0.000152,-0.28
3000,0.000156,-0.28
3000,0.00015999999999999999,-0.26
3000,0.00016399999999999997,-0.24
3000,0.00016799999999999996,-0.24
3000,0.00017200000000000006,-0.22
3000,0.00017600000000000005,-0.22
3000,0.00018000000000000004,-0.2
3000,0.00018400000000000003,-0.16
3000,0.00018800000000000002,-0.14
3000,0.000192,-0.14
3000,0.000196,-0.12
3000,0.00019999999999999998,-0.1
3000,0.00020399999999999997,-0.08
3000,0.00020800000000000007,-0.08
3000,0.00021200000000000006,-0.06
3000,0.00021600000000000005,-0.04
3000,0.00022000000000000003,-0.04
3000,0.00022400000000000002,-0.02
3000,0.000228,0.0
3000,0.000232,0.0
3000,0.000236,0.02
3000,0.00023999999999999998,0.04
3000,0.00024399999999999997,0.04
3000,0.00024800000000000007,0.06
3000,0.00025200000000000005,0.06
3000,0.00025600000000000004,0.08
3000,0.00026000000000000003,0.1
3000,0.000264,0.1
3000,0.000268,0.12
3000,0.000272,0.12
3000,0.000276,0.14
3000,0.00028,0.14
3000,0.00028399999999999996,0.16
3000,0.00028800000000000006,0.18
3000,0.00029200000000000005,0.2
3000,0.00029600000000000004,0.2
3000,0.00030000000000000003,0.22
3000,0.000304,0.24
3000,0.000308,0.24
3000,0.000312,0.24
3000,0.000316,0.26
3000,0.00031999999999999997,0.28
3000,0.00032399999999999996,0.28
3000,0.00032800000000000006,0.3
3000,0.00033200000000000005,0.3
3000,0.00033600000000000004,0.32
3000,0.00034,0.34
3000,0.000344,0.34
3000,0.000348,0.34
3000,0.000352,0.36
3000,0.000356,0.36
3000,0.00035999999999999997,0.36
3000,0.00036399999999999996,0.38
3000,0.00036800000000000005,0.38
3000,0.00037200000000000004,0.4
3000,0.00037600000000000003,0.42
3000,0.00038,0.42
3000,0.000384,0.42
3000,0.000388,0.44
3000,0.000392,0.44
3000,0.000396,0.46
3000,0.00039999999999999996,0.46
3000,0.00040399999999999995,0.48
3000,0.00040800000000000005,0.46
3000,0.00041200000000000004,0.48
3000,0.00041600000000000003,0.5
3000,0.00042,0.5
3000,0.0004239999999999999,0.52
3000,0.000428,0.52
3000,0.0004320000000000001,0.52
3000,0.00043599999999999997,0.52
3000,0.00044000000000000007,0.54
3000,0.00044399999999999995,0.56
3000,0.00044800000000000005,0.54
3000,0.00045199999999999993,0.56
3000,0.000456,0.58
3000,0.0004599999999999999,0.58
3000,0.000464,0.58
3000,0.0004680000000000001,0.6
3000,0.000472,0.6
3000,0.0004760000000000001,0.6
3000,0.00047999999999999996,0.62
3000,0.00048400000000000006,0.62
3000,0.00048799999999999994,0.64
3000,0.000492,0.62
3000,0.0004959999999999999,0.64
3000,0.0005,0.66
3000,0.0005040000000000001,0.64
3000,0.000508,0.64
3000,0.0005120000000000001,0.68
3000,0.000516,0.64
3000,0.0005200000000000001,0.68
3000,0.0005239999999999999,0.7000000000000001
3000,0.000528,0.7000000000000001
3000,0.0005319999999999999,0.7000000000000001
3000,0.000536,0.7000000000000001
3000,0.0005399999999999999,0.72
3000,0.000544,0.72
3000,0.0005480000000000001,0.74
3000,0.000552,0.72
3000,0.0005560000000000001,0.74
3000,0.00056,0.72
3000,0.000564,0.74
3000,0.0005679999999999999,0.74
3000,0.000572,0.76
3000,0.0005759999999999999,0.78
3000,0.00058,0.76
3000,0.0005840000000000001,0.76
3000,0.000588,0.78
3000,0.0005920000000000001,0.78
3000,0.000596,0.78
3000,0.0006000000000000001,0.8
3000,0.0006039999999999999,0.8
3000,0.000608,0.8
3000,0.0006119999999999999,0.8
3000,0.000616,0.8200000000000001
3000,0.0006199999999999999,0.8200000000000001
3000,0.000624,0.8200000000000001
3000,0.0006280000000000001,0.8200000000000001
3000,0.000632,0.8200000000000001
3000,0.0006360000000000001,0.84
3000,0.0006399999999999999,0.8200000000000001
3000,0.000644,0.84
3000,0.0006479999999999999,0.84
3000,0.000652,0.84
3000,0.0006559999999999999,0.84
3000,0.00066,0.88
3000,0.0006640000000000001,0.86
3000,0.000668,0.86
3000,0.0006720000000000001,0.88
3000,0.000676,0.88
3000,0.00068,0.88
3000,0.0006839999999999999,0.88
3000,0.000688,0.88
3000,0.0006919999999999999,0.88
3000,0.000696,0.9
3000,0.0006999999999999999,0.9
3000,0.000704,0.9
3000,0.0007080000000000001,0.9
3000,0.000712,0.92
3000,0.0007160000000000001,0.9
3000,0.0007199999999999999,0.92
3000,0.000724,0.92
3000,0.0007279999999999999,0.9400000000000001
3000,0.000732,0.9400000000000001
3000,0.0007359999999999999,0.92
3000,0.00074,0.9400000000000001
3000,0.0007440000000000001,0.9400000000000001
3000,0.000748,0.9400000000000001
3000,0.0007520000000000001,0.9400000000000001
3000,0.0007559999999999999,0.9400000000000001
3000,0.00076,0.96
3000,0.0007639999999999999,0.9400000000000001
3000,0.000768,0.9400000000000001
3000,0.0007719999999999999,0.96
3000,0.000776,0.9400000000000001
3000,0.0007800000000000001,0.98
3000,0.000784,0.98
3000,0.0007880000000000001,0.98
3000,0.000792,0.98
3000,0.000796,0.98
3000,0.0007999999999999999,0.98
3000,0.000804,0.98
3000,0.0008079999999999999,0.98
3000,0.000812,0.98
3000,0.0008159999999999999,1.0
3000,0.00082,1.0
3000,0.0008240000000000001,1.0
3000,0.000828,1.0
3000,0.0008320000000000001,1.0
3000,0.0008359999999999999,1.02
3000,0.00084,1.02
3000,0.0008439999999999999,1.02
3000,0.000848,1.0
3000,0.0008519999999999999,1.02
3000,0.000856,1.02
3000,0.0008600000000000001,1.02
3000,0.000864,1.02
3000,0.0008680000000000001,1.04
3000,0.0008719999999999999,1.04
3000,0.000876,1.02
3000,0.0008799999999999999,1.04
3000,0.000884,1.06
3000,0.0008879999999999999,1.04
3000,0.000892,1.06
3000,0.0008959999999999999,1.04
3000,0.0009,1.04
3000,0.0009040000000000001,1.04
3000,0.000908,1.04
3000,0.000912,1.06
3000,0.0009159999999999999,1.06
3000,0.00092,1.08
3000,0.0009239999999999999,1.08
3000,0.000928,1.08
3000,0.0009319999999999999,1.06
3000,0.000936,1.06
3000,0.0009400000000000001,1.04
3000,0.000944,1.08
3000,0.0009480000000000001,1.08
3000,0.0009519999999999999,1.08
3000,0.000956,1.06
3000,0.0009599999999999999,1.08
3000,0.000964,1.1
3000,0.0009679999999999999,1.08
3000,0.000972,1.08
3000,0.0009760000000000001,1.08
3000,0.00098,1.08
3000,0.000984,1.1
3000,0.000988,1.1
3000,0.000992,1.1
3000,0.000996,1.1
3000,0.001,1.1
3000,0.001004,1.1
3000,0.001008,1.1
3000,0.0010119999999999999,1.1
3000,0.001016,1.1
3000,0.00102,1.12
3000,0.001024,1.12
3000,0.001028,1.12
3000,0.001032,1.12
3000,0.001036,1.12
3000,0.00104,1.12
3000,0.001044,1.12
3000,0.0010479999999999999,1.12
3000,0.001052,1.12
3000,0.001056,1.12
3000,0.00106,1.12
3000,0.001064,1.1400000000000001
3000,0.001068,1.1400000000000001
3000,0.001072,1.1400000000000001
3000,0.001076,1.1400000000000001
3000,0.00108,1.12
3000,0.001084,1.12
3000,0.001088,1.12
3000,0.0010919999999999999,1.1400000000000001
3000,0.001096,1.1400000000000001
3000,0.0011,1.1400000000000001
3000,0.001104,1.16
3000,0.001108,1.18
3000,0.001112,1.1400000000000001
3000,0.001116,1.16
3000,0.00112,1.16
3000,0.001124,1.1400000000000001
3000,0.0011279999999999999,1.16
3000,0.001132,1.16
3000,0.001136,1.1400000000000001
3000,0.00114,1.18
3000,0.001144,1.16
3000,0.001148,1.18
3000,0.001152,1.16
3000,0.001156,1.16
3000,0.00116,1.18
3000,0.0011639999999999999,1.16
3000,0.001168,1.18
3000,0.0011719999999999999,1.16
3000,0.001176,1.18
3000,0.00118,1.18
3000,0.001184,1.18
3000,0.001188,1.18
3000,0.001192,1.18
3000,0.001196,1.2
3000,0.0012,1.18
3000,0.001204,1.18
3000,0.0012079999999999999,1.18
3000,0.001212,1.18
3000,0.001216,1.2
3000,0.00122,1.18
3000,0.001224,1.2
3000,0.001228,1.2
3000,0.001232,1.18
3000,0.001236,1.2
3000,0.00124,1.18
